2016-11-04,1789,1816,1765,1801,116500,1801
2016-11-02,1791,1794,1779,1790,58000,1790
2016-11-01,1732,1815,1732,1804,88700,1804
2016-10-31,1719,1766,1705,1758,93500,1758
2016-10-28,1758,1777,1747,1749,63400,1749
2016-10-27,1772,1780,1750,1758,26900,1758
2016-10-26,1764,1769,1754,1768,27200,1768
2016-10-25,1745,1766,1745,1764,38500,1764
2016-10-24,1747,1756,1732,1739,46000,1739
2016-10-21,1761,1770,1740,1747,69800,1747
2016-10-20,1745,1766,1745,1754,57000,1754
2016-10-19,1721,1749,1721,1742,36400,1742
2016-10-18,1698,1718,1689,1714,40200,1714
2016-10-17,1680,1694,1669,1688,37600,1688
2016-10-14,1676,1687,1662,1675,29200,1675
2016-10-13,1692,1710,1679,1685,49800,1685
2016-10-12,1716,1724,1691,1692,36900,1692
2016-10-11,1733,1758,1712,1716,39900,1716
2016-10-07,1726,1753,1719,1737,39800,1737
