2016-11-04,1971,1985,1971,1982,3700,1982
2016-11-02,1966,1987,1965,1970,6100,1970
2016-11-01,2003,2003,1982,1986,5500,1986
2016-10-31,1999,2000,1986,1994,6400,1994
2016-10-28,1977,1990,1963,1990,14600,1990
2016-10-27,1974,1984,1973,1977,6100,1977
2016-10-26,1979,1979,1963,1973,10600,1973
2016-10-25,1957,1957,1937,1939,6300,1939
2016-10-24,1965,1965,1930,1942,11800,1942
2016-10-21,1980,1981,1966,1968,2600,1968
2016-10-20,1962,1977,1962,1974,2700,1974
2016-10-19,1961,1975,1961,1967,3600,1967
2016-10-18,1975,1985,1966,1972,3000,1972
2016-10-17,1975,1987,1968,1978,8000,1978
2016-10-14,1944,1956,1944,1955,1100,1955
2016-10-13,1944,1960,1944,1952,3200,1952
2016-10-12,1940,1978,1940,1968,4800,1968
2016-10-11,1945,1974,1933,1959,6100,1959
2016-10-07,1955,1958,1940,1950,3500,1950
