2002-11-29,233,237,231,233,64800,233
2002-11-28,232,234,229,232,59500,232
2002-11-27,227,233,227,230,59400,230
2002-11-26,231,232,221,226,55000,226
2002-11-25,223,233,221,230,40700,230
2002-11-22,219,225,216,219,55600,219
2002-11-21,208,219,208,219,34900,219
2002-11-20,195,207,195,206,71700,206
2002-11-19,213,215,194,200,103900,200
2002-11-18,233,233,212,215,75400,215
2002-11-15,237,238,231,233,37200,233
2002-11-14,239,239,233,234,37700,234
2002-11-13,242,242,235,240,68700,240
2002-11-12,240,242,237,242,48700,242
2002-11-11,250,253,239,239,72600,239
2002-11-08,261,262,259,259,32600,259
2002-11-07,266,266,259,261,47200,261
2002-11-06,265,268,263,266,53700,266
2002-11-05,261,261,256,261,70100,261
2002-11-01,261,263,260,261,204600,261
