2017-01-27,3020,3040,2985,3025,64500,3025
2017-01-26,3035,3055,2991,3040,71200,3040
2017-01-25,3110,3130,3010,3025,105900,3025
2017-01-24,3020,3130,3020,3090,87200,3090
2017-01-23,3005,3040,2983,3020,43900,3020
2017-01-20,3010,3095,3005,3015,89800,3015
2017-01-19,3080,3105,2993,3010,86200,3010
2017-01-18,3025,3125,3025,3090,71400,3090
2017-01-17,3060,3105,2973,3085,94200,3085
2017-01-16,3150,3150,2991,3065,152800,3065
2017-01-13,3225,3250,3105,3155,138100,3155
2017-01-12,3190,3275,3170,3245,92900,3245
2017-01-11,3275,3350,3125,3160,196600,3160
2017-01-10,3140,3300,3080,3240,193700,3240
2017-01-06,3100,3185,3045,3070,142300,3070
2017-01-05,2950,3150,2912,3100,200300,3100
2017-01-04,2945,2992,2911,2919,127200,2919
2016-12-30,2876,2945,2856,2920,110600,2920
2016-12-29,2889,2962,2860,2908,182000,2908
2016-12-28,2795,2905,2780,2878,213200,2878
2016-12-27,2717,2809,2717,2760,177700,2760
2016-12-26,2625,2716,2620,2703,254300,2703
2016-12-22,2511,2573,2491,2571,128900,2571
2016-12-21,2464,2539,2428,2505,108700,2505
2016-12-20,2392,2442,2383,2438,47700,2438
2016-12-19,2420,2424,2383,2407,100100,2407
2016-12-16,2470,2481,2424,2451,48600,2451
2016-12-15,2445,2446,2392,2438,77900,2438
2016-12-14,2426,2448,2412,2421,69000,2421
2016-12-13,2390,2430,2381,2421,88800,2421
2016-12-12,2495,2495,2376,2405,232300,2405
2016-12-09,2480,2529,2437,2464,103400,2464
2016-12-08,2505,2543,2499,2514,90900,2514
2016-12-07,2491,2528,2460,2513,126800,2513
2016-12-06,2574,2575,2400,2447,268700,2447
2016-12-05,2408,2415,2337,2374,142500,2374
2016-12-02,2582,2582,2430,2438,190900,2438
2016-12-01,2580,2635,2533,2597,136300,2597
2016-11-30,2495,2615,2486,2569,336600,2569
2016-11-29,2520,2520,2430,2466,165600,2466
2016-11-28,2546,2551,2510,2539,99100,2539
2016-11-25,2633,2634,2547,2564,105000,2564
2016-11-24,2760,2760,2652,2665,105100,2665
2016-11-22,2700,2768,2665,2760,82200,2760
2016-11-21,2592,2691,2578,2683,56800,2683
2016-11-18,2620,2642,2564,2611,104500,2611
2016-11-17,2660,2694,2604,2613,95200,2613
2016-11-16,2656,2702,2632,2693,67100,2693
2016-11-15,2681,2698,2621,2664,82500,2664
2016-11-14,2766,2775,2703,2718,77300,2718
2016-11-11,2775,2787,2621,2766,176700,2766
2016-11-10,2755,2762,2600,2750,179800,2750
2016-11-09,2700,2763,2510,2617,150600,2617
2016-11-08,2650,2742,2649,2709,157100,2709
2016-11-07,2499,2597,2445,2584,127400,2584
