2017-01-27,500,500,496,500,26900,500
2017-01-26,499,501,485,499,39600,499
2017-01-25,497,498,492,497,32100,497
2017-01-24,493,493,486,489,29300,489
2017-01-23,495,495,491,493,18800,493
2017-01-20,495,497,491,497,21200,497
2017-01-19,490,499,490,496,22500,496
2017-01-18,491,493,483,491,52900,491
2017-01-17,500,501,493,496,54800,496
2017-01-16,506,507,498,501,42600,501
2017-01-13,508,509,505,506,35000,506
2017-01-12,518,519,509,511,40000,511
2017-01-11,516,518,515,517,24400,517
2017-01-10,510,518,508,515,58100,515
2017-01-06,504,508,503,508,30700,508
2017-01-05,510,510,505,507,31700,507
2017-01-04,502,510,502,507,56600,507
2016-12-30,497,498,490,498,43300,498
2016-12-29,499,502,498,498,41600,498
2016-12-28,499,506,494,502,59100,502
2016-12-27,487,499,487,497,96900,497
2016-12-26,493,494,488,490,48200,490
2016-12-22,493,493,487,491,54600,491
2016-12-21,493,495,487,489,38500,489
2016-12-20,490,493,486,493,36400,493
2016-12-19,491,495,486,491,59100,491
2016-12-16,493,495,488,492,73000,492
2016-12-15,494,496,492,494,28800,494
2016-12-14,495,496,488,492,28500,492
2016-12-13,491,495,489,495,26100,495
2016-12-12,494,498,487,493,45900,493
2016-12-09,487,493,487,490,57500,490
2016-12-08,485,488,482,488,37900,488
2016-12-07,480,483,480,482,47400,482
2016-12-06,478,480,474,478,42000,478
2016-12-05,474,476,468,475,23400,475
2016-12-02,475,478,473,475,41600,475
2016-12-01,480,483,470,474,87300,474
2016-11-30,474,478,472,476,18700,476
2016-11-29,475,479,472,479,52900,479
2016-11-28,476,480,471,480,39400,480
2016-11-25,475,477,471,474,55400,474
2016-11-24,473,476,468,472,36700,472
2016-11-22,467,472,467,471,34800,471
2016-11-21,467,471,464,471,33700,471
2016-11-18,465,468,462,467,21000,467
2016-11-17,459,464,457,464,17800,464
2016-11-16,462,463,455,463,40800,463
2016-11-15,463,463,457,458,25100,458
2016-11-14,444,463,444,462,60900,462
2016-11-11,454,456,442,446,41800,446
2016-11-10,464,464,436,450,65800,450
2016-11-09,463,469,418,424,83800,424
2016-11-08,441,462,430,462,159000,462
2016-11-07,433,436,428,429,29000,429
2016-11-04,430,434,418,433,47100,433
2016-11-02,436,436,430,432,21500,432
2016-11-01,436,439,434,438,24700,438
2016-10-31,428,435,426,435,53000,435
2016-10-28,434,439,426,431,138600,431
2016-10-27,440,440,433,434,37900,434
2016-10-26,441,441,434,440,52900,440
2016-10-25,430,448,430,445,99200,445
2016-10-24,426,428,423,428,30600,428
2016-10-21,426,429,420,428,44700,428
2016-10-20,424,427,421,426,33300,426
2016-10-19,426,426,421,424,26000,424
2016-10-18,425,425,421,425,23000,425
2016-10-17,420,425,418,424,36000,424
2016-10-14,418,421,418,420,29200,420
2016-10-13,424,428,420,421,25900,421
2016-10-12,424,425,419,420,32100,420
2016-10-11,421,428,421,428,80900,428
2016-10-07,420,421,418,421,30600,421
2016-10-06,418,420,416,419,28400,419
2016-10-05,412,418,412,417,19600,417
2016-10-04,408,412,408,412,19000,412
2016-10-03,410,415,408,408,18800,408
2016-09-30,414,414,408,408,27900,408
2016-09-29,413,417,411,416,24100,416
2016-09-28,414,414,407,411,24500,411
2016-09-27,417,420,413,420,62300,420
2016-09-26,423,423,416,416,28700,416
2016-09-23,412,424,409,424,92300,424
2016-09-21,405,408,400,408,59500,408
2016-09-20,401,405,400,405,45500,405
2016-09-16,398,401,395,401,20800,401
2016-09-15,397,399,393,395,26200,395
2016-09-14,398,402,396,399,30700,399
2016-09-13,400,401,394,399,41100,399
2016-09-12,400,401,395,398,41800,398
2016-09-09,400,402,399,401,43400,401
2016-09-08,402,403,400,402,21000,402
2016-09-07,394,405,393,403,53600,403
2016-09-06,390,397,390,396,37700,396
2016-09-05,390,393,386,388,34400,388
2016-09-02,383,387,383,386,27500,386
2016-09-01,381,384,379,384,33700,384
2016-08-31,380,382,378,381,37800,381
2016-08-30,376,378,376,378,20900,378
2016-08-29,378,380,374,378,50800,378
2016-08-26,373,373,372,372,14600,372
2016-08-25,377,377,373,374,20400,374
2016-08-24,372,376,372,376,28100,376
2016-08-23,378,378,374,375,36300,375
2016-08-22,376,376,373,376,16800,376
2016-08-19,372,375,369,373,17500,373
2016-08-18,372,378,370,370,27800,370
2016-08-17,371,376,368,374,33100,374
2016-08-16,379,380,371,372,35300,372
2016-08-15,380,381,375,378,14600,378
2016-08-12,377,381,376,380,22200,380
2016-08-10,379,382,377,381,18200,381
2016-08-09,374,379,372,379,18700,379
2016-08-08,377,379,371,374,22600,374
2016-08-05,371,373,368,372,9100,372
2016-08-04,365,374,362,370,30100,370
2016-08-03,361,366,360,363,36700,363
2016-08-02,371,376,367,368,29100,368
2016-08-01,379,379,373,373,31000,373
2016-07-29,374,381,371,380,22200,380
2016-07-28,375,375,372,373,14000,373
2016-07-27,380,381,375,377,19900,377
2016-07-26,381,381,375,375,21900,375
2016-07-25,385,385,381,382,41400,382
2016-07-22,379,381,377,381,22600,381
2016-07-21,381,383,378,381,30300,381
2016-07-20,380,381,377,380,18000,380
2016-07-19,380,382,377,382,38200,382
2016-07-15,374,378,372,376,35500,376
2016-07-14,374,375,373,373,18200,373
2016-07-13,375,377,371,374,34600,374
2016-07-12,364,373,360,368,51300,368
2016-07-11,349,358,348,356,36600,356
2016-07-08,348,351,344,344,21500,344
2016-07-07,347,348,346,347,24600,347
2016-07-06,350,352,345,347,45400,347
2016-07-05,352,354,349,352,36100,352
2016-07-04,352,353,348,350,31600,350
2016-07-01,357,357,351,351,22800,351
2016-06-30,346,352,346,349,24000,349
2016-06-29,345,347,341,344,53200,344
2016-06-28,339,345,336,340,38200,340
2016-06-27,347,348,340,341,32600,341
2016-06-24,361,361,334,337,94700,337
2016-06-23,349,355,349,353,77800,353
2016-06-22,355,356,349,353,32000,353
2016-06-21,350,356,350,355,27200,355
2016-06-20,349,354,349,350,31000,350
2016-06-17,345,349,345,349,17100,349
2016-06-16,351,352,340,341,61500,341
2016-06-15,353,358,352,352,23900,352
2016-06-14,355,357,351,353,35600,353
2016-06-13,360,361,355,355,33500,355
2016-06-10,358,361,356,359,60400,359
2016-06-09,362,363,358,359,35700,359
2016-06-08,366,366,362,364,19800,364
2016-06-07,364,364,360,364,18800,364
2016-06-06,365,365,357,362,59000,362
2016-06-03,367,372,367,369,15900,369
2016-06-02,368,372,365,366,26100,366
2016-06-01,374,376,371,372,30600,372
2016-05-31,368,374,366,373,37500,373
2016-05-30,367,368,361,368,42200,368
2016-05-27,363,366,363,363,22000,363
2016-05-26,360,367,360,363,53600,363
2016-05-25,360,361,357,361,39900,361
2016-05-24,355,358,354,356,44900,356
2016-05-23,357,357,349,355,96300,355
2016-05-20,359,364,354,357,89700,357
2016-05-19,364,365,358,359,80200,359
2016-05-18,365,366,359,360,88000,360
2016-05-17,368,371,365,365,68300,365
2016-05-16,368,374,366,367,28800,367
2016-05-13,370,371,365,366,44400,366
2016-05-12,372,373,367,370,67200,370
2016-05-11,383,383,372,373,70600,373
2016-05-10,398,398,377,379,111200,379
2016-05-09,377,379,374,377,19900,377
2016-05-06,380,381,373,376,36300,376
2016-05-02,388,388,374,376,103300,376
2016-04-28,403,410,395,396,97500,396
2016-04-27,390,399,389,398,48900,398
2016-04-26,394,394,389,390,59300,390
2016-04-25,403,403,395,396,68800,396
2016-04-22,392,398,388,397,90700,397
2016-04-21,383,393,383,392,76100,392
2016-04-20,380,384,377,380,71700,380
2016-04-19,374,379,374,379,35400,379
2016-04-18,378,378,367,368,49800,368
2016-04-15,380,385,378,381,30900,381
2016-04-14,377,387,377,386,63400,386
2016-04-13,368,373,367,372,43200,372
2016-04-12,358,375,358,366,58900,366
2016-04-11,361,362,355,357,58700,357
2016-04-08,359,367,358,360,116900,360
2016-04-07,374,379,365,365,45400,365
2016-04-06,376,378,371,373,30400,373
2016-04-05,390,390,375,375,48300,375
2016-04-04,390,401,388,392,50500,392
2016-04-01,402,403,385,386,73100,386
2016-03-31,403,407,400,401,42200,401
2016-03-30,405,405,401,402,30500,402
2016-03-29,401,413,401,406,52700,406
2016-03-28,415,416,412,416,132300,416
2016-03-25,416,418,414,417,41300,417
2016-03-24,415,416,411,413,32300,413
2016-03-23,418,418,414,415,27900,415
2016-03-22,413,418,411,416,73500,416
2016-03-18,415,417,408,410,58000,410
2016-03-17,414,419,413,415,55700,415
2016-03-16,414,421,412,415,89600,415
2016-03-15,415,417,411,412,48200,412
2016-03-14,418,418,414,415,66800,415
2016-03-11,401,414,401,411,75200,411
2016-03-10,404,413,403,410,81100,410
2016-03-09,399,409,397,399,67700,399
2016-03-08,403,405,399,401,67600,401
2016-03-07,401,409,400,403,67100,403
2016-03-04,393,400,390,399,53900,399
2016-03-03,383,393,383,392,52600,392
2016-03-02,381,386,380,381,71400,381
2016-03-01,379,381,369,373,86600,373
2016-02-29,386,390,380,380,68200,380
2016-02-26,377,381,370,378,58100,378
2016-02-25,362,375,362,374,47700,374
2016-02-24,361,369,358,361,62600,361
2016-02-23,374,374,364,364,67800,364
2016-02-22,364,376,363,369,60600,369
2016-02-19,368,369,357,362,61300,362
2016-02-18,369,375,365,372,53200,372
2016-02-17,361,368,356,360,69900,360
2016-02-16,365,368,357,357,66600,357
2016-02-15,371,371,352,357,66500,357
2016-02-12,355,356,339,339,142400,339
2016-02-10,384,384,361,363,126300,363
2016-02-09,386,388,375,378,119800,378
2016-02-08,388,398,380,390,115100,390
2016-02-05,400,400,383,389,172000,389
2016-02-04,415,415,397,400,198600,400
2016-02-03,438,438,428,430,45400,430
2016-02-02,450,450,441,442,46500,442
2016-02-01,448,450,444,450,59800,450
2016-01-29,432,445,429,445,59000,445
2016-01-28,438,439,431,433,30700,433
2016-01-27,438,443,429,438,52700,438
2016-01-26,438,440,429,430,41300,430
2016-01-25,445,447,431,438,67100,438
2016-01-22,419,433,413,429,47700,429
